common_name,genus,species,type,cultivar,date_removed,latitude,longitude
 ,<Null>, ,Coniferous,,,-111.0555086,45.66850176
 ,<Null>, ,Deciduous,,,-111.0554904,45.66914255
 ,<Null>, ,Deciduous,,,-111.0558372,45.66942708
,<Null>, ,Deciduous,,,-111.0557657,45.66946131
 ,<Null>, ,Deciduous,,,-111.0557626,45.66944129
 ,<Null>, ,Deciduous,,,-111.0573892,45.6693304
 ,<Null>, ,Coniferous,,,-111.0573193,45.66917494
 ,<Null>, ,Coniferous,,,-111.0562269,45.66894687
 ,<Null>, ,Deciduous,,,-111.0563249,45.6688345
 ,<Null>, ,Deciduous,,,-111.0571731,45.6684592
 ,<Null>, ,Deciduous,,,-111.0568684,45.6684575
 ,<Null>, ,Deciduous,,,-111.056349,45.6685516
 ,<Null>, ,Deciduous,,,-111.0560935,45.66845316
 ,<Null>, ,Coniferous,,,-111.0558485,45.66866759
 ,<Null>, ,Coniferous,,,-111.0557593,45.66832946
 ,<Null>, ,Deciduous,,,-111.0571193,45.66808507
 ,<Null>, ,Deciduous,,,-111.0569645,45.66789361
 ,<Null>, ,Deciduous,,,-111.0571798,45.66778305
 ,<Null>, ,Deciduous,,,-111.0576847,45.66767616
 ,<Null>, ,Deciduous,,,-111.0576012,45.6678481
 ,<Null>, ,Deciduous,,,-111.057595,45.66819016
Silver Maple,Acer,saccharinum,Deciduous,,,-111.0575958,45.6683507
Silver Maple,Acer,saccharinum,Deciduous,,,-111.0576098,45.66859823
Silver Maple,Acer,saccharinum,Deciduous,,,-111.0576047,45.66881368
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0576061,45.66899057
Silver Maple,Acer,saccharinum,Deciduous,,,-111.0577776,45.66905432
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.057607,45.6691807
Black Hills Spruce,Picea,glabra,Coniferous,,,-111.0590171,45.66916266
Colorado Blue Spruce,Picea,pungens,Coniferous,Glauca,,-111.0584372,45.66920087
 ,<Null>, ,Deciduous,,,-111.0587655,45.66871216
 ,<Null>, ,Deciduous,,,-111.0584237,45.66870731
 ,<Null>, ,Deciduous,,,-111.0580527,45.66889029
 ,<Null>, ,Deciduous,,,-111.0579702,45.66865476
 ,<Null>, ,Deciduous,,,-111.0582805,45.66814944
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0583048,45.66767615
,<Null>,,Coniferous,,,-111.054777,45.66694742
,<Null>,,Coniferous,,,-111.0547049,45.66641871
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0587725,45.66833463
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0587994,45.66829291
 ,<Null>, ,Coniferous,,,-111.0587463,45.66826178
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0590615,45.66837047
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0589831,45.66837572
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0591371,45.66816514
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0592357,45.66807078
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0595082,45.66807147
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0596046,45.66813987
Fir (Concolor),Abies,concolor,Coniferous,,,-111.0597789,45.66806942
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0599575,45.66809438
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0601681,45.66774924
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0601462,45.66767019
Colorado Blue Spruce,Picea,pungens,Deciduous,,,-111.0601779,45.66800658
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0601665,45.66804461
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0601128,45.6680957
Colorado Blue Spruce,Picea,pungens,Coniferous,Glauca,,-111.0601336,45.66809143
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0605109,45.6679314
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0602708,45.66858457
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0603297,45.66867018
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0596432,45.66868776
Black Hills Spruce,Picea,glabra,Coniferous,,,-111.0592133,45.66894017
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0593241,45.66912924
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0596199,45.66916954
Silver Maple,Acer,saccharinum,Deciduous,,,-111.0601703,45.66924533
,PIC,,Coniferous,,,-111.0608064,45.66912289
Engelmann Spruce,Picea,engelmannii,Coniferous,,,-111.0609309,45.66904011
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0610982,45.66864286
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0608558,45.66875696
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0608389,45.66864843
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0611193,45.66830896
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0610315,45.66821916
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0608237,45.66807479
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0608899,45.66795355
Silver Maple,Acer,saccharinum,Deciduous,,,-111.0605111,45.66763669
Silver Maple,Acer,saccharinum,Deciduous,,,-111.0586127,45.66765459
,,,Coniferous,,,-111.0585576,45.66801168
,,,Coniferous,,,-111.0585722,45.66804768
,,,Coniferous,,,-111.0585868,45.66808177
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0576051,45.6697729
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0576157,45.66986814
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0576153,45.67004133
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0576183,45.67013107
Elm (American),Sorbus,acuparia,Deciduous,,,-111.0575963,45.67047404
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0575375,45.67065607
Engelmann Spruce,Picea,engelmannii,Coniferous,,,-111.0575124,45.67096458
Crabapple,Malus,,Deciduous,,,-111.0576866,45.67092764
Pine (Lodgepole),Pinus,contorta,Coniferous,,,-111.0578754,45.67077897
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0578663,45.67068996
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.057872,45.67050034
Elm (American),Sorbus,acuparia,Deciduous,,,-111.0580151,45.67064955
Elm (American),Sorbus,acuparia,Deciduous,,,-111.0580796,45.67064865
Elm (American),Sorbus,acuparia,Deciduous,,,-111.0581847,45.6708047
Elm (American),Sorbus,acuparia,Deciduous,,,-111.0582905,45.67077898
Hawthorne,Crataegus,oxycantha,Deciduous,,,-111.0583006,45.6709754
Hawthorne,Crataegus,oxycantha,Deciduous,,,-111.0583721,45.67089963
Hawthorne,Crataegus,oxycantha,Deciduous,,,-111.0583703,45.67086245
Chokecherry,Prunus,maackii,Deciduous,,,-111.0585892,45.67098466
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0589582,45.67075083
Willow,Salix,,Deciduous,,,-111.0590675,45.67075043
Willow,Salix,,Deciduous,,,-111.0590629,45.67068356
Willow,Salix,,Deciduous,,,-111.058992,45.67068687
Willow,Salix,,Deciduous,,,-111.0592542,45.67043605
Willow,Salix,,Deciduous,,,-111.0593387,45.67035991
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0591597,45.67037773
Elm (American),Sorbus,acuparia,Deciduous,,,-111.0586208,45.67040626
Silver Maple,Acer,saccharinum,Deciduous,,,-111.0586255,45.67020186
Pine (Lodgepole),PIN,contorta,Coniferous,,,-111.0584906,45.67050682
Birch (Weeping),Betula,pendula,Deciduous,,,-111.058295,45.67033947
Ponderosa Pine,Pinus,ponderosa,Coniferous,,,-111.058619,45.66978486
Engelmann Spruce,Picea,engelmannii,Coniferous,,,-111.0580215,45.66982481
Elm (American),Sorbus,acuparia,Deciduous,,,-111.0580574,45.66998037
Ponderosa Pine,Pinus,ponderosa,Coniferous,,,-111.0585771,45.66942624
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0579962,45.66944528
Silver Maple,Acer,saccharinum,Deciduous,,,-111.0605605,45.67065604
Silver Maple,Acer,saccharinum,Deciduous,,,-111.0605567,45.67074575
Silver Maple,Acer,saccharinum,Deciduous,,,-111.0602896,45.67098929
Willow,Salix,,Deciduous,,,-111.0595036,45.67069124
Scotch Pine,Pinus,sylvestris,Coniferous,,,-111.0595279,45.67063962
Austrian Pine,Pinus,nigra,Coniferous,,,-111.0597633,45.67024682
Austrian Pine,Pinus,nigra,Coniferous,,,-111.059878,45.67021155
Austrian Pine,Pinus,nigra,Coniferous,,,-111.060138,45.67031119
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0604603,45.66995551
Engelmann Spruce,Picea,engelmannii,Coniferous,,,-111.0600354,45.66980134
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0612403,45.66773971
Flowering Crabapple,Malus,,Deciduous,,,-111.0617369,45.6677486
Honey Locust,Gleditsia,triacanthos,Deciduous,,,-111.0619933,45.66771315
Ash (Green),Fraxinus,pennsylvanica,Coniferous,,,-111.0624325,45.66776155
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0622271,45.66793206
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0621698,45.66799203
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.062173,45.66817033
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0622449,45.66818251
Ponderosa Pine,Pinus,ponderosa,Coniferous,,,-111.0623018,45.6682781
Ponderosa Pine,Pinus,ponderosa,Coniferous,,,-111.0623356,45.66832589
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0623929,45.66862072
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0623235,45.66856803
Silver Maple,Acer,saccharinum,Deciduous,,,-111.0622674,45.66864764
Silver Maple,Acer,saccharinum,Deciduous,,,-111.0618911,45.66830376
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0622046,45.66822554
Silver Maple,Acer,saccharinum,Deciduous,,,-111.061735,45.66884841
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0618736,45.66888332
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0613594,45.66811471
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0614208,45.66831487
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0614513,45.6686111
Silver Maple,Acer,saccharinum,Deciduous,,,-111.0614744,45.66872388
Silver Maple,Acer,saccharinum,Deciduous,,,-111.0613946,45.66899515
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0614787,45.66933139
Engelmann Spruce,Picea,engelmannii,Coniferous,,,-111.0616857,45.66926949
Colorado Blue Spruce,Picea,pungens,Coniferous,Glauca,,-111.0613231,45.66940559
,,,Deciduous,,,-111.0614032,45.66750601
,,,Deciduous,,,-111.0614801,45.66750668
,,,Coniferous,,,-111.0617707,45.6673557
,,,Coniferous,,,-111.0617786,45.66718687
,,,Coniferous,,,-111.0617868,45.66699138
,,,Coniferous,,,-111.0615426,45.6673976
,,,Coniferous,,,-111.0615404,45.66747206
,,,Coniferous,,,-111.0616049,45.66750093
,,,Coniferous,,,-111.0616332,45.66744992
,,,Deciduous,,,-111.0615198,45.66737216
,,,Deciduous,,,-111.0614783,45.66733273
,,,Deciduous,,,-111.0614964,45.66721648
,,,Deciduous,,,-111.0614949,45.66717552
,,,Deciduous,,,-111.0614932,45.66713225
,,,Deciduous,,,-111.0615122,45.66694123
,,,Deciduous,,,-111.0615636,45.66689451
,,,Deciduous,,,-111.0615331,45.66685438
,,,Deciduous,,,-111.061224,45.66668868
,,,Deciduous,,,-111.0609627,45.66666708
,,,Deciduous,,,-111.0609174,45.66670228
,,,Deciduous,,,-111.0610266,45.66674274
,,,Deciduous,,,-111.061088,45.6669121
,,,Deciduous,,,-111.0612271,45.66694031
,,,Deciduous,,,-111.0612276,45.66698158
,,,Deciduous,,,-111.0612397,45.66702294
,,,Deciduous,,,-111.061199,45.66721058
,,,Deciduous,,,-111.0612282,45.66723841
,,,Deciduous,,,-111.0611207,45.6673188
,,,Deciduous,,,-111.0610806,45.66735488
,,,Deciduous,,,-111.0607256,45.66731046
,,,Deciduous,,,-111.0604076,45.66727201
,,,Deciduous,,,-111.0605471,45.66695199
,,,Deciduous,,,-111.0605391,45.66693579
,,,Deciduous,,,-111.0604322,45.66693391
,,,Deciduous,,,-111.0601974,45.66694024
,,,Deciduous,,,-111.0604424,45.66674127
,,,Deciduous,,,-111.0603663,45.66668279
,,,Deciduous,,,-111.0603339,45.66674187
,,,Deciduous,,,-111.0602924,45.66669323
,,,Deciduous,,,-111.0599396,45.66670163
,,,Deciduous,,,-111.0598919,45.66671332
,,,Deciduous,,,-111.0596555,45.66673923
,,,Deciduous,,,-111.0595024,45.666707
,,,Deciduous,,,-111.0595204,45.66693385
,,,Deciduous,,,-111.0597792,45.66690383
,,,Coniferous,,,-111.0599676,45.66700226
,,,Coniferous,,,-111.0599713,45.66705672
,,,Coniferous,,,-111.0600172,45.66701249
,,,Coniferous,,,-111.0600675,45.66702223
,,,Deciduous,,,-111.059985,45.66737303
,,,Coniferous,,,-111.0599377,45.66739795
,,,Coniferous,,,-111.0598753,45.66741467
,,,Coniferous,,,-111.0598741,45.66745074
,,,Deciduous,,,-111.0599353,45.66749005
,,,Deciduous,,,-111.0598542,45.66748882
,,,Deciduous,,,-111.0596507,45.66733284
,,,Deciduous,,,-111.0596283,45.66723791
,,,Deciduous,,,-111.0596326,45.66719644
,,,Deciduous,,,-111.0593947,45.66703156
,,,Deciduous,,,-111.059112,45.66673679
,,,Deciduous,,,-111.0590312,45.66666442
,,,Deciduous,,,-111.0590064,45.66670893
,,,Deciduous,,,-111.058972,45.66666063
,,,Deciduous,,,-111.058648,45.666695
,,,Deciduous,,,-111.0585699,45.66673495
,,,Deciduous,,,-111.0584012,45.66673311
,,,Deciduous,,,-111.0581932,45.66672546
,,,Coniferous,,,-111.0604216,45.66745643
,,,Coniferous,,,-111.0605019,45.66746674
,,,Coniferous,,,-111.0604731,45.6674383
,,,Coniferous,,,-111.0605631,45.66749242
,,,Coniferous,,,-111.0606058,45.66749459
,,,Deciduous,,,-111.0607706,45.66749275
,,,Deciduous,,,-111.0609219,45.66749618
,,,Deciduous,,,-111.0612202,45.66749622
,,,Deciduous,,,-111.0594742,45.66747684
,,,Deciduous,,,-111.0594144,45.66747722
,,,Deciduous,,,-111.0590227,45.66731225
,,,Deciduous,,,-111.0591993,45.66693266
,,,Deciduous,,,-111.059112,45.66693911
,,,Deciduous,,,-111.0587338,45.66693117
,,,Deciduous,,,-111.0586791,45.6669069
,,,Deciduous,,,-111.0586663,45.66692936
,,,Deciduous,,,-111.0585362,45.66693264
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0607863,45.67019031
Silver Maple,Acer,saccharinum,Deciduous,,,-111.060805,45.67010772
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0608939,45.67005201
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0608952,45.66997922
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0608756,45.66992749
Silver Maple,Acer,saccharinum,Deciduous,,,-111.0608401,45.66985336
Silver Maple,Acer,saccharinum,Deciduous,,,-111.0609414,45.6698007
Silver Maple,Acer,saccharinum,Deciduous,,,-111.0610221,45.66973629
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0609646,45.66985406
Chokecherry,Prunus,virginiana,Deciduous,Canadian red,,-111.0612032,45.6697221
Aspen,Populus,tremuloides,Deciduous,,,-111.0612114,45.66947001
Aspen,Populus,tremuloides,Deciduous,,,-111.0612417,45.66947006
Colorado Blue Spruce,Picea,pungens,Coniferous,Glauca,,-111.0613148,45.66947362
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0612831,45.66959495
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0613487,45.66954662
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0614104,45.6694919
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0614846,45.66946655
Silver Maple,Acer,saccharinum,Deciduous,,,-111.061926,45.66959238
Elm (American),Sorbus,acuparia,Deciduous,,,-111.0616983,45.66964397
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0616103,45.66978612
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0615792,45.66983624
Colorado Blue Spruce,Picea,pungens,Coniferous,Glauca,,-111.0614536,45.6698134
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0613226,45.66982082
Silver Maple,Acer,saccharinum,Deciduous,,,-111.0613191,45.66988528
Chokecherry,Prunus,virginiana,Deciduous,,,-111.061473,45.66990298
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0614808,45.66996806
Colorado Blue Spruce,Picea,pungens,Coniferous,Glauca,,-111.0612909,45.67002253
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0614683,45.67003621
Aspen,Populus,tremuloides,Deciduous,,,-111.0613154,45.67006599
Colorado Blue Spruce,Picea,pungens,Coniferous,Glauca,,-111.0614862,45.67012659
Chokecherry,Prunus,virginiana,Deciduous,Canadian red,,-111.0613804,45.67014821
Chokecherry,Prunus,virginiana,Deciduous,Canadian red,,-111.061244,45.67015109
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0614309,45.67022872
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0614189,45.67027799
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0612913,45.67032122
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0613451,45.67047495
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0615513,45.67047893
Chokecherry,Prunus,virginiana,Deciduous,canadian red,,-111.0618149,45.67038902
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0617988,45.67017881
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0618755,45.66997358
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0619341,45.66991082
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0619317,45.66975194
Aspen,Populus,tremuloides,Deciduous,,,-111.0619917,45.66978754
Colorado Blue Spruce,Picea,pungens,Coniferous,Glauca,,-111.0621204,45.66979961
Colorado Blue Spruce,Picea,pungens,Coniferous,Glauca,,-111.0624257,45.66937537
Aspen,Populus,tremuloides,Deciduous,,,-111.0624889,45.66936018
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0624731,45.66941631
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0624712,45.66947211
Silver Maple,Acer,saccharinum,Deciduous,,,-111.062478,45.66951988
Columnar Blue Spruce,Picea,pungens,Coniferous,,,-111.0624668,45.66957254
Silver Maple,Acer,saccharinum,Deciduous,,,-111.0624756,45.66962932
Colorado Blue Spruce,Picea,pungens,Coniferous,Glauca,,-111.0624003,45.66963941
Aspen,Populus,tremuloides,Deciduous,,,-111.0623251,45.66968592
Chokecherry,Prunus,virginiana,Deciduous,,,-111.062211,45.66992789
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0622121,45.6700473
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0622077,45.67010249
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0621847,45.6701519
Colorado Blue Spruce,Picea,pungens,Coniferous,Glauca,,-111.0621391,45.67027706
Colorado Blue Spruce,Picea,pungens,Coniferous,Glauca,,-111.0621923,45.6703251
Aspen,Populus,tremuloides,Deciduous,,,-111.0620695,45.6703203
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0620441,45.67040216
Aspen,Populus,tremuloides,Deciduous,,,-111.0620813,45.67045464
Aspen,Populus,tremuloides,Deciduous,,,-111.0620821,45.67045496
Chokecherry,Prunus,virginiana,Deciduous,,,-111.062197,45.67052916
Colorado Blue Spruce,Picea,pungens,Coniferous,Glauca,,-111.0619251,45.67060452
Colorado Blue Spruce,Picea,pungens,Coniferous,Glauca,,-111.061887,45.67063249
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0618672,45.67070553
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0617678,45.6707039
Aspen,Populus,tremuloides,Deciduous,,,-111.0619248,45.67086519
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0620964,45.6708906
Willow,Salix,,Deciduous,,,-111.0622827,45.67087452
Aspen,Populus,tremuloides,Deciduous,,,-111.0623685,45.67089453
Aspen,Populus,tremuloides,Deciduous,,,-111.0624103,45.67077846
Aspen,Populus,tremuloides,Deciduous,,,-111.0624452,45.67075625
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0624185,45.67072592
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0624424,45.6706825
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0624484,45.67063955
Colorado Blue Spruce,Picea,pungens,Coniferous,Glauca,,-111.062433,45.67059326
Colorado Blue Spruce,Picea,pungens,Coniferous,Glauca,,-111.0624309,45.67054897
Tatarian Maple,Acer,tataricum,Deciduous,,,-111.0624407,45.67043138
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0623626,45.67076408
Aspen,Populus,tremuloides,Deciduous,,,-111.0624719,45.67073682
Colorado Blue Spruce,Picea,pungens,Coniferous,Glauca,,-111.0610642,45.67091074
Colorado Blue Spruce,Picea,pungens,Coniferous,Glauca,,-111.0609998,45.67084686
Colorado Blue Spruce,Picea,pungens,Coniferous,Glauca,,-111.060948,45.67084186
Colorado Blue Spruce,Picea,pungens,Coniferous,Glauca,,-111.060914,45.67088617
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0620147,45.66967815
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0620567,45.66961435
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0621109,45.66949393
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0621574,45.66944383
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0620288,45.66937439
Colorado Blue Spruce,Picea,pungens,Coniferous,Glauca,,-111.0619916,45.67047981
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0620939,45.67059558
,,,Deciduous,,,-111.0584644,45.66693422
,,,Deciduous,,,-111.0582846,45.66693909
,,,Deciduous,,,-111.0581246,45.66705004
,,,Deciduous,,,-111.0581863,45.66707063
,,,Deciduous,,,-111.058142,45.66710024
,,,Coniferous,,,-111.0578916,45.66709761
,,,Coniferous,,,-111.0579273,45.66713913
,,,Coniferous,,,-111.0578566,45.66716586
,,,Coniferous,,,-111.0578467,45.6671318
,,,Coniferous,,,-111.0578116,45.66715787
,,,Coniferous,,,-111.0575208,45.66713445
,,,Coniferous,,,-111.0574634,45.66714022
,,,Deciduous,,,-111.0579501,45.66723559
,,,Deciduous,,,-111.0577299,45.66722763
,,,Deciduous,,,-111.0572576,45.66748139
,,,Deciduous,,,-111.0576005,45.6674782
,,,Deciduous,,,-111.058628,45.66746729
,,,Deciduous,,,-111.0585703,45.66742918
,,,Deciduous,,,-111.0579087,45.66727071
,,,Deciduous,,,-111.0578919,45.6672769
,,,Deciduous,,,-111.0578796,45.66720442
,,,Deciduous,,,-111.0578033,45.66721025
,,,Deciduous,,,-111.0577696,45.66721906
,,,Deciduous,,,-111.0576542,45.66728259
,,,Deciduous,,,-111.0576186,45.66728547
,,,Deciduous,,,-111.0575829,45.6672824
,,,Deciduous,,,-111.0577949,45.66727348
,,,Deciduous,,,-111.0577593,45.66727398
,,,Deciduous,,,-111.0577742,45.66725948
,,,Coniferous,,,-111.0465262,45.66173478
,,,Coniferous,,,-111.0464949,45.66173293
,,,Coniferous,,,-111.0464809,45.66173255
,,,Coniferous,,,-111.046435,45.66173479
,,,Coniferous,,,-111.046417,45.66173622
,,,Coniferous,,,-111.0463737,45.66173535
,,,Coniferous,,,-111.0463371,45.66173624
,,,Coniferous,,,-111.0463168,45.66173653
,,,Coniferous,,,-111.0462683,45.6617359
,,,Coniferous,,,-111.0462462,45.66173584
,,,Coniferous,,,-111.0462296,45.66173514
,,,Coniferous,,,-111.0462177,45.66173564
,,,Coniferous,,,-111.0461967,45.66173233
,,,Coniferous,,,-111.0461499,45.6617299
,,,Coniferous,,,-111.0461342,45.66173629
,,,Coniferous,,,-111.0461184,45.66173763
,,,Coniferous,,,-111.0461011,45.66173594
,,,Coniferous,,,-111.0460862,45.66173745
,,,Coniferous,,,-111.0460522,45.66173549
,,,Coniferous,,,-111.0460188,45.66173514
,,,Coniferous,,,-111.0459831,45.66173651
,,,Coniferous,,,-111.0459585,45.66174014
,,,Coniferous,,,-111.0459448,45.66173536
,,,Coniferous,,,-111.0459175,45.66173572
,,,Coniferous,,,-111.0459068,45.66173673
,,,Coniferous,,,-111.0458798,45.66173729
,,,Coniferous,,,-111.0465262,45.66173478
,,,Coniferous,,,-111.0464949,45.66173293
,,,Coniferous,,,-111.0464809,45.66173255
,,,Coniferous,,,-111.046435,45.66173479
,,,Coniferous,,,-111.046417,45.66173622
,,,Coniferous,,,-111.0463737,45.66173535
,,,Coniferous,,,-111.0463371,45.66173624
,,,Coniferous,,,-111.0463168,45.66173653
,,,Coniferous,,,-111.0462683,45.6617359
,,,Coniferous,,,-111.0462462,45.66173584
,,,Coniferous,,,-111.0462296,45.66173514
,,,Coniferous,,,-111.0462177,45.66173564
,,,Coniferous,,,-111.0461967,45.66173233
,,,Coniferous,,,-111.0461499,45.6617299
,,,Coniferous,,,-111.0461342,45.66173629
,,,Coniferous,,,-111.0461184,45.66173763
,,,Coniferous,,,-111.0461011,45.66173594
,,,Coniferous,,,-111.0460862,45.66173745
,,,Coniferous,,,-111.0460522,45.66173549
,,,Coniferous,,,-111.0460188,45.66173514
,,,Coniferous,,,-111.0459831,45.66173651
,,,Coniferous,,,-111.0459585,45.66174014
,,,Coniferous,,,-111.0459448,45.66173536
,,,Coniferous,,,-111.0459175,45.66173572
,,,Coniferous,,,-111.0459068,45.66173673
,,,Coniferous,,,-111.0458798,45.66173729
,,,Deciduous,,,-111.0465343,45.66160319
,,,Deciduous,,,-111.0465219,45.66147831
Bur Oak,Quercus,maccrocarpa,Deciduous,,,-111.0465385,45.66138437
Bur Oak,Quercus,maccrocarpa,Deciduous,,,-111.0465232,45.66130217
,,,Deciduous,,,-111.0465744,45.66106283
,,,Deciduous,,,-111.0465737,45.6609879
Bur Oak,Quercus,maccrocarpa,Deciduous,,,-111.0465703,45.66090475
Bur Oak,Quercus,maccrocarpa,Deciduous,,,-111.0465711,45.66071614
Bur Oak,Quercus,maccrocarpa,Deciduous,,,-111.0465758,45.66060639
Bur Oak,Quercus,maccrocarpa,Deciduous,,,-111.0465754,45.66049553
,,,Coniferous,,,-111.046492,45.66059822
,,,Coniferous,,,-111.0463113,45.66051358
,,,Deciduous,,,-111.0456089,45.66110711
,,,Deciduous,,,-111.0456892,45.6611082
,,,Deciduous,,,-111.0457669,45.66110834
,,,Deciduous,,,-111.0460938,45.66111
,,,Deciduous,,,-111.0461762,45.6611096
,,,Coniferous,,,-111.0450921,45.66173829
,,,Coniferous,,,-111.0451542,45.66174228
,,,Coniferous,,,-111.0452014,45.66173941
,,,Coniferous,,,-111.0452179,45.66174001
,,,Coniferous,,,-111.0453742,45.66174009
,,,Coniferous,,,-111.0453993,45.66174239
,,,Coniferous,,,-111.0454196,45.66173719
,,,Coniferous,,,-111.0454377,45.66173814
,,,Coniferous,,,-111.0454517,45.66174012
,,,Coniferous,,,-111.0454707,45.6617381
,,,Coniferous,,,-111.0454872,45.66173787
,,,Coniferous,,,-111.0455391,45.6617383
,,,Coniferous,,,-111.045553,45.66173871
